,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
157,Rockin’,['The Weeknd'],36YCdzT57us0LhDmCYtrNE,0.738,0.885,9.0,-5.547,0.0,0.206,0.0133,0.0,0.0821,0.752,112.878,232880.0,4.0
158,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,"['Mario Winans', 'Enya', 'Diddy']",2yr2HnFYl7XvqJk4fXoQBt,0.833,0.515,11.0,-5.0,0.0,0.0462,0.347,0.00156,0.116,0.4,97.035,257333.0,4.0
159,Cake By The Ocean,['DNCE'],76hfruVvmfQbw0eYn1nmeC,0.774,0.753,4.0,-5.446,0.0,0.0517,0.152,0.0,0.0371,0.896,119.002,219147.0,4.0
160,My Heart Is Buried In Venice,['Ricky Montgomery'],02H1K5Cw9Ar89b35XwSEw6,0.67,0.413,11.0,-8.117,1.0,0.0273,0.441,8.63e-05,0.0902,0.145,112.011,184867.0,3.0
161,Te Soñé - Bonus Track,['Vicente Garcia'],4lfwM9i07jPYy2iHyBmHTP,0.91,0.656,2.0,-6.456,1.0,0.0376,0.0399,2.38e-05,0.293,0.906,122.954,205973.0,4.0
162,Rockabye (feat. Sean Paul & Anne-Marie),"['Clean Bandit', 'Sean Paul', 'Anne-Marie']",5knuzwU65gJK7IF5yJsuaW,0.72,0.763,9.0,-4.068,0.0,0.0523,0.406,0.0,0.18,0.742,101.965,251088.0,4.0
163,Silence - Sluggo x Loote Remix,"['Mike Posner', 'Labrinth', 'Sluggo X Loote']",4cROwMEQna9GgrAcR64io3,0.754,0.653,8.0,-7.119,0.0,0.266,0.517,3.94e-05,0.561,0.558,150.953,189187.0,4.0
164,That's What I Like,['Bruno Mars'],0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1.0,-4.961,1.0,0.0406,0.013,0.0,0.0944,0.86,134.066,206693.0,4.0
165,No Problem (feat. Lil Wayne & 2 Chainz),"['Chance the Rapper', 'Lil Wayne', '2 Chainz']",0v9Wz8o0BT8DU38R4ddjeH,0.652,0.795,11.0,-5.192,0.0,0.174,0.156,0.0,0.123,0.788,135.018,304607.0,4.0
166,Dangerous Woman,['Ariana Grande'],6RUhbFEhrvGISaQ8u2j2JN,0.664,0.602,4.0,-5.369,0.0,0.0412,0.0529,0.0,0.356,0.289,134.049,235947.0,3.0
167,Mia & Sebastian’s Theme,['Justin Hurwitz'],1Vk4yRsz0iBzDiZEoFMQyv,0.476,0.192,9.0,-15.753,1.0,0.064,0.976,0.928,0.119,0.114,116.542,98040.0,3.0
168,wonderful,['Travis Scott'],1cZlBZwnwGPtYeRIeQcoFh,0.769,0.569,1.0,-5.591,0.0,0.0786,0.0737,0.0,0.0571,0.612,146.062,216946.0,4.0
169,I Don't Wanna Be Okay Without You,['Charlie Burg'],5HKv1sFHbXgmXBih203HxT,0.532,0.319,5.0,-7.461,1.0,0.0288,0.399,2.52e-05,0.138,0.166,62.984,243797.0,4.0
170,Last Words,['Knocked Loose'],0fAuTcGT2SMlLcx9Ao8wNF,0.26,0.953,0.0,-4.146,1.0,0.127,0.000231,0.00469,0.619,0.146,181.902,156551.0,4.0
171,Not Nice,['PARTYNEXTDOOR'],4STaHtfguDMkWbPEo6Fwcx,0.598,0.496,0.0,-9.309,1.0,0.0804,0.0253,0.00132,0.12,0.725,128.06,202661.0,4.0
172,Carry Me (feat. Julia Michaels),"['Kygo', 'Julia Michaels']",3FZEv9JddkjHNFiMVxJYpS,0.621,0.551,7.0,-7.89,1.0,0.0474,0.486,0.0,0.115,0.222,105.052,233133.0,4.0
173,Mama Said,['Lukas Graham'],5ArQzSBevAdXTxRY6Ulhbq,0.712,0.799,7.0,-4.564,0.0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,206903.0,4.0
174,Nobody Knows,['The Lumineers'],7A0FGrZsLgOUmeNtMTnt4z,0.634,0.382,9.0,-12.877,1.0,0.0363,0.759,0.0021,0.101,0.2,81.971,188573.0,4.0
175,Solo,['Frank Ocean'],35xSkNIXi504fcEwz9USRB,0.444,0.287,5.0,-10.631,0.0,0.0375,0.849,2.82e-06,0.161,0.246,124.027,257380.0,4.0
176,Do What I Want,['Lil Uzi Vert'],4IWGnyOHDrVZEtPWfs4s7q,0.681,0.701,9.0,-6.336,1.0,0.0767,0.106,0.0,0.208,0.398,139.952,175203.0,4.0
177,And July,"['HEIZE', 'DEAN', 'dj friz']",0Yz3F0UGDibDe8uU69zmjn,0.734,0.852,2.0,-3.85,1.0,0.0916,0.0401,0.0,0.196,0.787,98.504,226128.0,4.0
178,Andas En Mi Cabeza,"['Chino & Nacho', 'Daddy Yankee']",23WI5V2eD4EyGKxSl7Pyeq,0.671,0.954,9.0,-1.87,1.0,0.13,0.0244,0.0,0.111,0.556,104.114,247493.0,4.0
179,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","['Lil Wayne', 'Wiz Khalifa', 'Imagine Dragons', 'X Ambassadors', 'Logic', 'Ty Dolla $ign']",4dASQiO1Eoo3RJvt74FtXB,0.502,0.786,9.0,-4.378,0.0,0.317,0.255,0.0,0.65,0.739,169.021,243491.0,4.0
180,Please Notice,['Christian Leave'],36seMHoyXmLUNxcwzwjdF7,0.55,0.271,2.0,-8.451,1.0,0.0297,0.843,3.21e-06,0.107,0.198,111.344,116667.0,4.0
181,Hear Me Now (feat. Marcos Zeeba),"['Alok', 'Zeeba', 'Bruno Martini', 'Marcos Zeeba']",39cmB3ZoTOLwOTq7tMNqKa,0.778,0.463,11.0,-7.603,1.0,0.0389,0.546,0.00289,0.0731,0.496,121.999,194840.0,4.0
182,Already Gone,['Sleeping At Last'],5zCunX8URvLoBHlg1Fnjv6,0.418,0.248,3.0,-9.997,1.0,0.0451,0.954,4.21e-06,0.108,0.298,130.953,243007.0,4.0
183,Night Ride,['The Growlers'],2O07FF1DMc1oRDlkIo33FC,0.608,0.752,9.0,-4.954,0.0,0.0315,0.0163,0.0,0.118,0.569,110.107,251424.0,4.0
184,One Call Away,['Charlie Puth'],7soJgKhQTO8hLP2JPRkL5O,0.667,0.613,1.0,-5.353,1.0,0.0344,0.403,0.0,0.115,0.47,91.024,194453.0,4.0
185,Hillbilly,['Upchurch'],2TlGQg8UKymxu3frqMXeO2,0.787,0.752,2.0,-5.293,1.0,0.105,0.0651,0.0,0.108,0.199,140.04,150857.0,4.0
186,"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)","['DJ Khaled', 'Nicki Minaj', 'Chris Brown', 'August Alsina', 'Jeremih', 'Future', 'Rick Ross']",4VJ7mnW4wjjIgPBM6KWvPu,0.412,0.548,10.0,-6.981,1.0,0.243,0.0173,0.0,0.181,0.176,81.293,325615.0,4.0
187,Any Ol' Barstool,['Jason Aldean'],4T5Z4mbTe7kuGqgLpaRtTh,0.536,0.722,4.0,-4.163,1.0,0.0284,0.312,0.0,0.117,0.499,143.78,203293.0,4.0
188,Don't Threaten Me with a Good Time,['Panic! At The Disco'],2fh3bZ8jZhMxOcfESE9nQY,0.559,0.895,1.0,-4.476,0.0,0.0832,0.0154,0.0,0.175,0.59,183.825,213093.0,4.0
189,SideLine Watching (Hold Up),['Lil Uzi Vert'],0VYhxVxH9ijmdHUKsON9Bk,0.747,0.553,1.0,-7.294,1.0,0.117,0.281,0.0,0.117,0.262,141.888,191033.0,4.0
190,Drive By,['Eric Bellinger'],1kEINOBYcSCQ5RwkP65g2A,0.415,0.616,1.0,-8.009,0.0,0.205,0.648,0.0,0.0974,0.484,128.088,178587.0,4.0
191,Your Best American Girl,['Mitski'],7g5qe8VITjr13RIe8uM2p6,0.362,0.258,7.0,-9.655,1.0,0.0315,0.0165,0.00714,0.231,0.133,77.021,212184.0,4.0
192,Good Good Father,['Chris Tomlin'],1mWdyqs6Zvg8b1lKjDc8yB,0.429,0.587,9.0,-4.588,1.0,0.0275,0.315,0.0,0.108,0.164,145.003,293398.0,3.0
193,Line Without a Hook,['Ricky Montgomery'],5NvOZCjZaGGGL597exlQWv,0.432,0.652,8.0,-4.969,1.0,0.0285,0.262,0.0,0.258,0.507,190.028,249587.0,3.0
194,Lost And Lonely,['Aaron Lewis'],2akr5IEj1pJSAVeosnwH7q,0.632,0.511,2.0,-5.263,1.0,0.0238,0.287,0.0,0.342,0.356,109.998,297427.0,3.0
195,Cold Water,"['Major Lazer', 'Justin Bieber', 'MØ']",7zsXy7vlHdItvUSH8EwQss,0.608,0.798,6.0,-5.092,0.0,0.0432,0.0736,0.0,0.156,0.501,92.943,185360.0,4.0
196,Los Dos Amigos,['Los Cadetes De Linares'],6KLEIp7Ab1u6qcdThplCe7,0.626,0.454,8.0,-4.839,1.0,0.0349,0.743,0.000109,0.0678,0.832,173.998,178960.0,3.0
197,Ain't Nobody Takin My Baby,['Russ'],6VnqGxiMNexOe0kRmIsBw4,0.696,0.57,0.0,-9.084,1.0,0.557,0.673,3.02e-06,0.098,0.329,76.976,189231.0,4.0
198,I Love Kanye,['Kanye West'],5CGS4UovzA7ftCJkLVXQju,0.756,0.374,5.0,-7.966,1.0,0.741,0.594,0.0,0.217,0.966,80.326,44827.0,4.0
199,Could Have Been Me,['The Struts'],3IyCL4Em1GOpNGDf451Hg1,0.541,0.907,4.0,-4.512,1.0,0.0642,0.0158,0.000185,0.34,0.434,80.029,187653.0,4.0
