,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
133,,"Problemz (feat. Erick The Architect, CJ Fly, The Underachievers, Zombie Juice & Nyck Caution)",,"['Beast Coast', 'Joey Bada$$', 'Flatbush Zombies', 'Erick the Architect', 'CJ Fly', 'The Underachievers', 'Zombie Juice', 'Nyck Caution']",0IXJuf4reoQ5erS5kEqdwx,0.782,0.737,6.0,-5.73,0.0,0.166,0.178,0.0,0.131,0.485,135.973,226827.0,4.0
134,,Never Really Over,,['Katy Perry'],5PYQUBXc7NYeI1obMKSJK0,0.77,0.882,8.0,-4.792,1.0,0.0602,0.194,0.0,0.316,0.385,99.991,223523.0,4.0
135,,When I Am Older,,['Josh Gad'],1Tt7zr1yDbKbT8L4jzSZ74,0.73,0.326,8.0,-7.001,1.0,0.26,0.705,0.0,0.103,0.434,116.893,111452.0,4.0
136,,Hear Me Calling,,['Juice WRLD'],13ZyrkCDmRz5xY3seuAWYk,0.699,0.687,7.0,-3.997,0.0,0.106,0.308,3.63e-05,0.121,0.499,88.932,189977.0,4.0
137,,In My Bed,,"['Rotimi', 'Wale']",6XM53PbvlzhuNtJZtpl7RP,0.637,0.501,0.0,-6.148,0.0,0.187,0.229,5.91e-05,0.099,0.431,103.993,185461.0,4.0
138,,ORANGE SODA,,['Baby Keem'],5FkoSXiJPKTNyYgALRJFhD,0.83,0.564,1.0,-7.822,1.0,0.235,0.177,0.0,0.128,0.107,85.042,129882.0,4.0
139,,"Good Little Girl (feat. Donald Glover, Madeleine Martin & Roz Ryan)",,"['Adventure Time', 'Donald Glover', 'Madeleine Martin', 'Roz Ryan']",2u3hJqwkyVlgRkHR6AWboq,0.639,0.354,0.0,-14.696,1.0,0.166,0.877,0.0605,0.097,0.551,142.403,111159.0,3.0
140,,ACIIID - Kryder x Benny Benassi Remix,,"['Moguai', 'Benny Benassi', 'Kryder']",0F5DJA5gUkR9YSPIP1lCl2,0.593,0.96,10.0,-4.896,0.0,0.07,0.0431,0.766,0.245,0.448,126.998,172913.0,4.0
141,,Into the Unknown - Panic! At The Disco Version,,['Panic! At The Disco'],421eObjg0DTm2qajJl5OJm,0.456,0.828,1.0,-6.225,1.0,0.077,0.0244,0.0,0.21,0.313,116.719,189132.0,4.0
142,,Red Kingdom,,['Tech N9ne'],5buj0D6E7rCRFi3xV9STYo,0.804,0.666,9.0,-5.41,0.0,0.0646,0.366,0.0,0.106,0.32,100.042,141715.0,4.0
143,,Like That (feat. Gucci Mane),,"['Doja Cat', 'Gucci Mane']",4EivmOT13NMpNSfTKn9p4s,0.879,0.498,4.0,-6.027,0.0,0.18,0.239,0.0,0.0967,0.405,106.044,163173.0,4.0
144,,Down To The Honkytonk,,['Jake Owen'],5g0XcG0apQTlO3X8r38vGf,0.634,0.808,3.0,-4.12,1.0,0.0517,0.192,0.0,0.0898,0.937,82.016,186867.0,4.0
145,,Cornelia Street,,['Taylor Swift'],12M5uqx0ZuwkpLp5rJim1a,0.824,0.624,0.0,-9.728,1.0,0.0827,0.781,0.000189,0.1,0.248,102.012,287267.0,4.0
146,,BUSS HER UP,,['Baby Keem'],7qfO0IGkZ1a2OnUOkMoR4D,0.919,0.467,11.0,-7.749,1.0,0.0909,0.104,0.12,0.711,0.522,146.012,139043.0,4.0
147,,HOLOCAUST,,"['Lil Darkie', 'Wendigo', 'LiL CUBENSiS']",0HWjg2QtUEw6W6khLQ2rvc,0.774,0.913,1.0,-0.711,1.0,0.405,0.189,0.0,0.0769,0.806,131.591,315750.0,4.0
148,,Fíjate Que Si,,['Edwin Luna y La Trakalosa de Monterrey'],3YwEMdP2zkOiIq074Vlvqc,0.69,0.434,4.0,-4.455,1.0,0.033,0.385,0.0,0.104,0.617,115.476,204587.0,3.0
149,,Money In The Grave (Drake ft. Rick Ross),,"['Drake', 'Rick Ross']",5ry2OE6R2zPQFDO85XkgRb,0.831,0.502,10.0,-4.045,0.0,0.046,0.101,0.0,0.122,0.101,100.541,205427.0,4.0
150,,Don't Call Me Up,,['Mabel'],5WHTFyqSii0lmT9R21abT8,0.674,0.881,9.0,-2.853,1.0,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480.0,4.0
151,,Lost in the Fire (feat. The Weeknd),,"['Gesaffelstein', 'The Weeknd']",2vXKRlJBXyOcvZYTdNeckS,0.658,0.671,2.0,-12.21,1.0,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093.0,4.0
152,,Still Don't Know My Name,,['Labrinth'],6N22FZs2ZhPBYi3b9XPajV,0.316,0.63,5.0,-5.963,1.0,0.117,0.471,0.262,0.205,0.313,89.643,153294.0,1.0
153,,Juliet,,['Cavetown'],45ROR8UMn60YEVQnDy0uVF,0.546,0.586,6.0,-8.488,1.0,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991.0,4.0
154,,For a Fact (feat. King Von),,"['SimxSantana', 'King Von']",3QyQe3npGwN4MArb6Y9KWa,0.909,0.75,9.0,-5.199,1.0,0.294,0.333,0.0,0.112,0.557,115.878,216059.0,4.0
155,,Baila Baila Baila - Remix,,"['Ozuna', 'Daddy Yankee', 'J Balvin', 'Farruko', 'Anuel AA']",7mWFF4gPADjTQjC97CgFVt,0.785,0.572,2.0,-7.504,1.0,0.123,0.0598,0.0,0.218,0.49,100.016,235284.0,4.0
156,,Beer Never Broke My Heart,,['Luke Combs'],7aEtlGHoiPAfRB084NiDmx,0.538,0.863,1.0,-4.483,1.0,0.0481,0.0139,0.0,0.0874,0.637,77.001,186733.0,4.0
157,,I THINK,,"['Tyler, The Creator']",4f8Mh5wuWHOsfXtzjrJB3t,0.826,0.579,8.0,-8.241,0.0,0.0801,0.00881,0.0,0.129,0.431,121.075,212013.0,4.0
158,,Nobody But You (Duet with Gwen Stefani),,"['Blake Shelton', 'Gwen Stefani']",5M8goiFYynmNxhueYW6grR,0.463,0.653,0.0,-5.515,1.0,0.0273,0.111,0.000136,0.172,0.233,143.912,194867.0,4.0
159,,By and By,,['Caamp'],75nZ4W6quZhI55LKiqCXWh,0.584,0.474,9.0,-7.981,1.0,0.0258,0.796,2.69e-06,0.115,0.332,101.457,280795.0,4.0
160,,Old Town Road,,['Lil Nas X'],0F7FA14euOIX8KcbEturGH,0.907,0.53,1.0,-6.112,1.0,0.127,0.0578,2.23e-06,0.101,0.507,135.998,113000.0,4.0
161,,Borinquen Bella (feat. Zion & Lennox),,"['Farruko', 'Pedro Capó', 'Justin Quiles', 'Zion & Lennox']",3UW4SUehKFC6qmaTZ3OiTp,0.794,0.731,9.0,-3.831,0.0,0.0717,0.16,0.0,0.0871,0.449,91.023,224653.0,4.0
162,,Love Talk - English Version,,['WayV'],2e3cJdJ8xWwydl8JIYlCqB,0.751,0.719,6.0,-5.198,0.0,0.0373,0.142,0.0,0.148,0.437,98.01,232150.0,4.0
163,,Does To Me (feat. Eric Church),,"['Luke Combs', 'Eric Church']",0nGXi46VcQQ56ZJR428MKS,0.616,0.849,0.0,-4.897,1.0,0.0373,0.311,0.0,0.311,0.638,113.065,223320.0,4.0
164,,CITY OF ANGELS,,['24kGoldn'],6ap9lSRJ0iLriGLqoJ44cq,0.686,0.541,0.0,-4.993,0.0,0.0493,0.042,0.0,0.0675,0.724,120.082,112493.0,4.0
165,,All Is Found - Kacey Musgraves Version,,['Kacey Musgraves'],5EeQQ8BVJTRkp1AIKJILGY,0.438,0.19,5.0,-13.573,1.0,0.0289,0.954,7.12e-05,0.117,0.106,153.02,183735.0,4.0
166,,Brown Noise Hall Verb,,['Granular'],3GMhHXO3cGrqMde11pQ3sL,0.0,0.333,5.0,-27.745,1.0,0.0,0.988,0.707,0.111,0.0,0.0,158929.0,0.0
167,,"Crazy Story, Pt. 3",,['King Von'],23TwR29GSeJBfXnXhmDlwR,0.729,0.73,11.0,-5.14,0.0,0.261,0.00165,4.33e-05,0.118,0.41,156.953,191399.0,4.0
168,,Almost (Sweet Music),,['Hozier'],5Apvsk0suoivI1H8CmBglv,0.523,0.687,7.0,-5.601,1.0,0.105,0.0215,2.86e-06,0.203,0.711,90.036,217480.0,4.0
169,,Kid Cudi (Remix),,['Xavier Wulf'],5XdMhCdREbGcpG5TmRVrUd,0.79,0.777,2.0,-8.752,1.0,0.339,0.0889,0.00112,0.141,0.421,160.013,96052.0,4.0
170,,Ruthless (Nice Guys Always Finish Last),,['MarMar Oso'],6HeCk6yewXH7WO4D93eub9,0.724,0.269,5.0,-15.465,1.0,0.0456,0.388,0.0,0.0808,0.866,86.042,233023.0,4.0
171,,"Great Fairy Fountain (From ""The Legend of Zelda"") [Piano Etude]",,['Erik Correll'],4GT8nJdIrabaHcQb4MRYt2,0.303,0.322,2.0,-14.931,0.0,0.0471,0.629,0.82,0.09,0.0472,125.608,163895.0,4.0
172,,"Don't Give Up On Me - (From ""Five Feet Apart"")",,['Andy Grammer'],5A3fPy30SN2wuzrahpcxvV,0.641,0.537,0.0,-5.452,0.0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,196188.0,4.0
173,,parents,,['YUNGBLUD'],68rVGSTnCiFOET9k5Vd8Se,0.618,0.823,7.0,-4.76,1.0,0.0447,0.0132,0.0,0.288,0.58,82.004,171880.0,4.0
174,,Leave Me Alone,,['Flipp Dinero'],6V7g6qM8wheMivMWrzbPTM,0.792,0.743,7.0,-2.806,1.0,0.0851,0.107,0.0,0.183,0.742,150.024,195637.0,4.0
175,,The Search,,['NF'],2OKo7g3KfmCt3kyLvUAL0g,0.789,0.786,2.0,-4.788,1.0,0.297,0.596,0.0,0.0997,0.39,119.957,248040.0,4.0
176,,Show & Tell,,['Melanie Martinez'],7po7c8LzxTZ0ybU41qT5gD,0.535,0.746,4.0,-5.644,0.0,0.275,0.304,0.0,0.359,0.648,109.994,215973.0,4.0
177,,LA CANCIÓN,,"['J Balvin', 'Bad Bunny']",0fea68AdmYNygeTGI4RC18,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,4.0
178,,El Güero (Feat. Marca MP),,"['Grupo Firme', 'Marca MP']",2MeEuwplwbbjZ7hxRI6viw,0.625,0.554,10.0,-5.531,1.0,0.0618,0.417,0.0,0.305,0.846,111.911,213254.0,4.0
179,,Make No Sense,,['YoungBoy Never Broke Again'],6klLvorLoo1sxvZcjJIY8I,0.876,0.733,10.0,-4.478,0.0,0.333,0.0208,0.0,0.0999,0.962,154.904,148630.0,4.0
180,,Ayy (feat. YG & Logic),,"['Berner', 'Mozzy', 'YG', 'Logic']",1ljvc5fYmgG1qxGKZYzfwG,0.821,0.622,1.0,-5.656,1.0,0.212,0.106,0.0,0.11,0.411,140.971,247007.0,4.0
181,,Beauty & Essex,,"['Free Nationals', 'Daniel Caesar', 'Unknown Mortal Orchestra']",0cciBj4236w1xByzZvn92D,0.552,0.741,11.0,-5.419,0.0,0.0542,0.284,8.2e-05,0.334,0.718,69.709,277046.0,4.0
182,,You Need To Calm Down,,['Taylor Swift'],6RRNNciQGZEXnqk8SQ9yv5,0.771,0.671,2.0,-5.617,1.0,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360.0,4.0
183,,Dancing With Your Ghost,,['Sasha Alex Sloan'],1TQXIltqoZ5XXyfCbAeSQQ,0.629,0.328,11.0,-8.284,1.0,0.029,0.768,2.5e-05,0.103,0.389,74.953,197732.0,4.0
184,,Tequila Little Time,,['Jon Pardi'],15npbUjCgwt2lRvyrJvyxw,0.757,0.705,2.0,-5.084,1.0,0.0252,0.0375,5.8e-06,0.114,0.855,104.972,207161.0,4.0
185,,Love Me Less (feat. Quinn XCII),,"['MAX', 'Quinn XCII']",2tOOcDDYkh0PSjr6GwPEAJ,0.732,0.856,11.0,-2.2,0.0,0.0929,0.0828,0.0,0.323,0.771,145.034,177670.0,4.0
186,,Pure Water (with Migos),,"['Mustard', 'Migos']",3j84U36KvLeXNDPv4t5pI8,0.682,0.559,0.0,-5.545,1.0,0.127,0.174,0.0,0.344,0.137,202.015,192471.0,4.0
187,,Level Up,,['Ciara'],7ssEhls1ZYEGtBsoovkMSe,0.746,0.825,1.0,-4.666,1.0,0.169,0.0142,0.0107,0.121,0.584,152.914,204150.0,4.0
188,,Cash Shit (feat. DaBaby),,"['Megan Thee Stallion', 'DaBaby']",2rMAtCaTj16NptyVfEIeAC,0.921,0.635,1.0,-4.904,1.0,0.416,0.0218,0.0,0.0946,0.549,130.028,192540.0,4.0
189,,Hot Now,,['YoungBoy Never Broke Again'],3eeyKNIBrt5TH4y0y3QkOu,0.739,0.637,4.0,-5.79,0.0,0.44,0.232,0.0,0.634,0.513,164.91,128414.0,4.0
190,,Que Mas Pues - Remix,,"['Sech', 'Justin Quiles', 'Maluma', 'Nicky Jam', 'Farruko', 'Dalex', 'Lenny Tavárez']",7fODjB7BrQTGqh0hogW6XD,0.647,0.661,11.0,-5.027,1.0,0.2,0.121,2.27e-06,0.12,0.811,113.358,305962.0,5.0
191,,when the party's over,,['Billie Eilish'],43zdsphuZLzwA9k4DJhU0I,0.367,0.111,4.0,-14.084,1.0,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077.0,4.0
192,,Cyber Sex,,['Doja Cat'],1ghvzmzpx2nnrbx7wtpMgo,0.917,0.657,8.0,-5.716,1.0,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,165733.0,4.0
193,,"Other Friends (feat. Sarah Stiles, Zach Callison, Deedee Magno Hall, Estelle & Michaela Dietz)",,"['Steven Universe', 'Deedee Magno Hall', 'Estelle', 'Michaela Dietz', 'Sarah Stiles', 'Zach Callison']",30z2IlXuYkWxIjtXpD9C6a,0.605,0.415,11.0,-11.448,0.0,0.42,0.137,0.0,0.346,0.383,118.033,167890.0,4.0
194,,Mixed Personalities (feat. Kanye West),,"['YNW Melly', 'Kanye West']",6vWEAOUSxohKxhp0K1BsxL,0.661,0.44,2.0,-9.104,1.0,0.0803,0.457,0.0,0.128,0.352,149.937,230400.0,4.0
195,,"Genius (feat. Sia, Diplo, and Labrinth)",,"['Sia', 'Diplo', 'Labrinth', 'LSD']",4xigPf2sigSPmuFH3qCelB,0.603,0.615,11.0,-4.931,0.0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,213707.0,4.0
196,,Another Life,,['Motionless In White'],0YZEYxd1oiqZRFhnnmTKKi,0.39,0.939,4.0,-3.828,0.0,0.0787,5.08e-05,0.0,0.0968,0.495,161.997,205394.0,4.0
197,,To Be So Lonely,,['Harry Styles'],5JiH89mHrv9oWHlD0T326z,0.758,0.436,0.0,-7.269,1.0,0.0418,0.618,1.61e-05,0.335,0.605,104.959,192080.0,4.0
198,,Piece Of Your Heart,,"['MEDUZA', 'Goodboys']",1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,10.0,-6.806,0.0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913.0,4.0
199,,Es Que Me Gustas - En Vivo,,['Los 2 de la S'],6nyl8kugrRsjzvpFhvw4hE,0.627,0.339,8.0,-5.065,1.0,0.0342,0.541,0.0,0.147,0.657,81.426,152187.0,4.0
