,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
128,,Valerie (Alternate Mix) - Bonus Track,,['Jerry Garcia'],1wWY7KcW0O4nTV0PVVBEXF,0.532,0.479,9.0,-10.074,1.0,0.0695,0.181,0.0151,0.312,0.572,81.868,322200.0,4.0
129,,Silence and I,,['The Alan Parsons Project'],1MXd1awM0A7T7FxUPKAujf,0.283,0.407,10.0,-11.366,0.0,0.0343,0.71,0.00883,0.0839,0.0972,146.484,439880.0,4.0
130,,Non sono una signora,,['Loredana Bertè'],1zj7vlb9EFZ8NqbSHofkGT,0.781,0.738,2.0,-7.719,1.0,0.0296,0.0196,0.0,0.36,0.741,128.468,207293.0,4.0
131,,Anarchy Burger (Hold the Government),,['The Vandals'],6rbCaKnfikjHo6RxEDAre9,0.379,0.938,9.0,-10.053,1.0,0.0807,0.000473,0.0,0.139,0.194,140.141,114133.0,4.0
132,,More Than This,,['Roxy Music'],6N7gPTru90HYLRUIVDQ185,0.653,0.666,6.0,-7.808,1.0,0.0249,0.0508,0.0466,0.139,0.765,128.505,270652.0,4.0
133,,Subdivisions,,['Rush'],0Z0s6dw0zw2ENU1gVjlLV6,0.513,0.841,11.0,-9.272,0.0,0.0364,0.0468,0.0425,0.12,0.457,133.266,334000.0,3.0
134,,What's Forever For?,,['Michael Martin Murphey'],5j2yIrnbgDW51GM95ZjqDj,0.551,0.214,0.0,-16.631,0.0,0.0282,0.47,0.0,0.141,0.294,75.268,171907.0,4.0
135,,San Antonio Rose,,"['Ray Price', 'Johnny Gimble', 'The Texas Swing Band']",3UxtaRJaFfW6W6xdO8YDMX,0.674,0.415,3.0,-11.472,1.0,0.035,0.537,0.0133,0.16,0.884,106.18,211760.0,4.0
136,,"Kodachrome / Mabellene - Live at Central Park, New York, NY - September 19, 1981",,['Simon & Garfunkel'],1f4CJp5p2OWS0dsyK1symi,0.547,0.669,4.0,-12.217,1.0,0.0448,0.15,4.45e-05,0.718,0.715,124.226,349613.0,4.0
137,,I Been to Georgia on a Fast Train,,['Billy Joe Shaver'],2UicNzPoIwYvu08vVFzRTP,0.77,0.556,5.0,-10.898,0.0,0.0426,0.151,1.74e-05,0.065,0.882,123.227,176973.0,4.0
138,,I'd Just Love To Lay You Down,,['Conway Twitty'],1w71mBQSGGqJkXmhxn5wg8,0.655,0.276,2.0,-20.618,1.0,0.0425,0.51,0.0,0.125,0.795,81.735,204133.0,4.0
139,,The Holly and The Ivy,,['George Winston'],7JrNoSTiv07MwhMrBkaWMU,0.398,0.406,8.0,-15.413,1.0,0.0377,0.989,0.843,0.114,0.3,151.263,292534.0,3.0
140,,017 - Die Insel der Zombies - Teil 23,,['Gruselserie'],2s0YRB9AI6vBMoebMnmTkA,0.699,0.467,1.0,-16.124,1.0,0.951,0.674,0.0,0.202,0.759,89.756,65360.0,4.0
141,,Bir Zamanlar Deli Gönlüm,,['Sezen Aksu'],53n0KcBZip2whfvZAeuZmU,0.44,0.929,5.0,-4.473,0.0,0.233,0.504,0.0,0.391,0.539,116.183,260480.0,4.0
142,,"Hey, Hey, What Can I Do - Remaster",,['Led Zeppelin'],16VhHtoaOjTU4AJBNSBNQ1,0.468,0.858,1.0,-9.639,1.0,0.0543,0.166,0.000304,0.0807,0.526,77.987,236760.0,4.0
143,,Time - Studio Track / 1982,,"['Little Steven', 'The Disciples of Soul']",3WOvSsOvuHfhLTmmg0WBkB,0.448,0.864,2.0,-5.092,1.0,0.0543,0.0145,0.00513,0.0828,0.388,121.031,300867.0,4.0
144,,Don't Talk to Strangers,,['Rick Springfield'],1syhTK7LlvpeWdZNsZARP0,0.799,0.714,1.0,-9.472,0.0,0.0421,0.286,0.0,0.145,0.67,123.207,180360.0,4.0
145,,Yo Que Viví Amando,,['Pimpinela'],5wdNyBCRl0ScYmZExcOPY6,0.554,0.562,6.0,-6.931,0.0,0.0336,0.453,0.0,0.632,0.78,112.497,218333.0,4.0
146,,Hard to Say I'm Sorry / Get Away - 2006 Remaster,,['Chicago'],07TnWCHrFkvF61GzJuLVt0,0.398,0.57,4.0,-7.068,1.0,0.034,0.056,0.00125,0.0606,0.234,140.974,304213.0,4.0
147,,Quiéreme Tal Como Soy,,['Herb Alpert'],738PZxdXPD2iwmO6W6JMYB,0.608,0.481,8.0,-9.509,1.0,0.0434,0.461,0.0,0.195,0.258,123.492,219610.0,4.0
148,,Dear Prudence - Bonus Track,,['Jerry Garcia'],0qM3nj7b36EtasNKk80nLE,0.77,0.383,5.0,-9.338,1.0,0.0355,0.304,0.00292,0.0652,0.568,75.91,355853.0,4.0
149,,Con la Misma Piedra,,['Julio Iglesias'],0SFZ2bE1hVX3k5tECWziYm,0.664,0.498,0.0,-13.824,0.0,0.12,0.564,0.0,0.176,0.479,90.469,237867.0,4.0
150,,Johnny Can't Read,,['Don Henley'],7JDoIqP6hQaSeuRGGRzEsG,0.624,0.957,10.0,-6.388,1.0,0.0379,0.159,0.0,0.0355,0.971,157.72,213787.0,4.0
151,,"Me and Julio Down by the Schoolyard - Live at Central Park, New York, NY - September 19, 1981",,['Simon & Garfunkel'],48mETFQ8n1Cq04eR32eyAn,0.552,0.76,9.0,-13.911,1.0,0.0949,0.185,8.73e-06,0.757,0.555,95.442,227693.0,4.0
152,,Parents,,['Descendents'],1HhJodOwR85impMgF6eCql,0.433,0.698,0.0,-8.551,1.0,0.044,0.00242,0.0,0.145,0.754,121.697,98267.0,4.0
153,,Rio - US Remix; 2009 Remaster,,['Duran Duran'],2vOjvr8kIBlsw2KOX3owsG,0.535,0.852,9.0,-7.901,1.0,0.107,0.102,2.55e-06,0.105,0.539,140.393,325093.0,4.0
154,,Wild in the Streets,,['Circle Jerks'],4BZLAm5rqqChHZlBlHuSMV,0.459,0.966,4.0,-8.814,1.0,0.0302,0.0061,0.0,0.146,0.38,103.421,155693.0,4.0
155,,I Am in Love,,['Jennifer Lara'],56a6ouGQikCaY8bMQj6wXN,0.546,0.561,0.0,-13.074,0.0,0.166,0.0212,0.00141,0.576,0.811,181.63,318493.0,4.0
156,,Falling and Laughing,,['Orange Juice'],0gGn0vQaOlFFlan4h8vWz1,0.376,0.791,11.0,-6.966,0.0,0.0465,0.00377,0.000232,0.0487,0.682,138.984,231493.0,4.0
157,,Screaming for Vengeance,,['Judas Priest'],5xmmAlr7JqT53WqacPRhLA,0.375,0.976,9.0,-5.498,1.0,0.0895,0.0118,3.46e-06,0.527,0.208,112.813,283120.0,4.0
158,,Morning Blue - Bonus Track - - 2018 Remaster,,['Makoto Matsushita'],3cWeUFhS9MMIxzAPk8r4sB,0.495,0.466,2.0,-9.284,1.0,0.0262,0.462,0.00213,0.176,0.0753,138.334,376784.0,4.0
159,,Senses Working Overtime - Remastered,,['XTC'],0XDv7SLyMkGcAnb12fMHa1,0.68,0.665,0.0,-11.886,1.0,0.0355,0.0289,0.0289,0.659,0.862,129.899,290667.0,4.0
160,,"Hey, Little Girl - 12"" Version",,['ICEHOUSE'],4xcTqyNxs3Z3JECvgXOppR,0.823,0.78,9.0,-6.559,0.0,0.0476,0.113,0.711,0.0488,0.772,135.478,418480.0,4.0
161,,Act Like You Know - Radio Mix,,"[""Fat Larry's Band""]",0JvB0PgC594c8b7BV0r348,0.708,0.799,5.0,-7.748,0.0,0.129,0.272,0.0,0.0871,0.883,103.267,248941.0,4.0
162,,I'll Do Anything for You,,['Denroy Morgan'],3CuKcfH8BJ5The5G3llaKD,0.732,0.817,11.0,-6.571,0.0,0.286,0.195,2.98e-06,0.0824,0.804,115.19,305720.0,4.0
163,,Jack & Diane,,['John Mellencamp'],43btz2xjMKpcmjkuRsvxyg,0.811,0.41,9.0,-8.214,1.0,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,254493.0,4.0
164,,Sad To Know (You're Leaving),,['Gregory Isaacs'],2A2zxpj3E9zJuFnqxYTVSx,0.869,0.348,2.0,-11.791,1.0,0.16,0.115,0.0459,0.0366,0.964,76.702,252267.0,4.0
165,,I Can't Quit You Baby - Remaster,,['Led Zeppelin'],596s59vwvjBLQ6OAQc9TQR,0.321,0.697,2.0,-10.987,1.0,0.0835,0.0194,0.00791,0.168,0.377,143.611,258173.0,3.0
166,,Roll Me Away,,['Bob Seger'],3MqgFVRerrpqWHdRopk247,0.504,0.906,0.0,-5.376,1.0,0.0413,0.0325,9.57e-06,0.27,0.579,133.659,279573.0,4.0
167,,F.V.K. (Fearless Vampire Killers),,['Bad Brains'],2Jkk7UunDLmtxSeHTgar4Z,0.114,0.848,7.0,-13.015,1.0,0.0688,0.000415,0.00542,0.281,0.245,165.644,67507.0,4.0
168,,Just Another Guy - Instrumental Version; 2005 Remastered Version,,['Peter Green'],6aWHRlFgYUTebR6ANrAuiL,0.576,0.507,10.0,-9.892,0.0,0.0291,0.566,0.876,0.255,0.323,128.282,366333.0,4.0
169,,I'm Not A Loser,,['Descendents'],4YRGXEjngQ47PpfL4orKOj,0.337,0.881,6.0,-8.144,0.0,0.0434,0.00152,0.0,0.35,0.861,101.046,88867.0,4.0
170,,Act Like You Know,,"[""Fat Larry's Band""]",1AOacbO5iSMxrGMihq9QDA,0.746,0.781,5.0,-7.701,0.0,0.125,0.24,3.18e-06,0.1,0.843,103.303,390013.0,4.0
171,,Reptiles And Samurai,,['Oingo Boingo'],19EE9X7jnoLGEFdsB7cRQj,0.568,0.645,0.0,-11.496,1.0,0.0429,0.000593,0.681,0.093,0.897,157.019,318720.0,4.0
172,,Restless and Wild,,['Accept'],5O0FdpixX4OhV75VVUEt2p,0.429,0.855,4.0,-9.909,0.0,0.0557,0.00105,0.011,0.0941,0.601,145.272,252093.0,4.0
173,,Promise Me,,['Luther Vandross'],4R1DpQ9KA9ov9gXrdmDaaQ,0.439,0.301,0.0,-16.444,1.0,0.069,0.639,4.53e-05,0.231,0.553,153.866,282547.0,4.0
174,,Travelling Riverside Blues (BBC Session) - Remastered,,['Led Zeppelin'],3dCarMp6T3GsKCspJgeD0a,0.467,0.835,7.0,-7.084,1.0,0.0642,0.0745,0.000184,0.26,0.639,91.603,311640.0,4.0
175,,All My Rowdy Friends (Have Settled Down),,"['Hank Williams, Jr.']",7hBrO5jpSGEbd9X6zxGxQI,0.711,0.542,0.0,-10.319,1.0,0.0287,0.23,5.2e-06,0.28,0.813,127.002,240373.0,4.0
176,,¿Y cómo es él?,,['José Luis Perales'],7aSxNjoVoAwNL7HDAKwGtC,0.219,0.323,10.0,-12.211,1.0,0.0333,0.66,0.0,0.106,0.339,170.437,248000.0,4.0
177,,Puttin' on the Ritz,,['Taco'],1taGkdO3DQsNRIQrarhVvc,0.798,0.292,0.0,-17.112,1.0,0.0777,0.152,0.00101,0.185,0.812,98.653,281160.0,4.0
178,,Simple Twist of Fate - Bonus Track,,['Jerry Garcia'],5J6rPn6hYPZ0hwpaXXGXUi,0.756,0.386,2.0,-11.517,1.0,0.0394,0.188,0.000328,0.0439,0.511,103.924,327653.0,4.0
179,,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",,"['Frédéric Chopin', 'Daniel Barenboim']",1VNvsvEsUpuUCbHpVop1vo,0.442,0.00919,3.0,-32.452,1.0,0.047,0.984,0.936,0.0873,0.0929,79.314,273667.0,4.0
180,,Xtra Special - Dry Mix,,['Atmosfear'],4yYSy0eYThuMz0oWKP7RhV,0.804,0.477,11.0,-11.843,0.0,0.0992,0.0618,0.042,0.285,0.908,109.418,423240.0,4.0
181,,Great Southern Land,,['ICEHOUSE'],3OmEIZ6bYHqlReQ1YLaRHV,0.719,0.842,9.0,-5.603,1.0,0.0284,0.252,0.000218,0.0697,0.421,120.147,317240.0,4.0
182,,"Babe, We're Gonna Love Tonight",,['Lime'],6jhy2hQxE7I47k7B9vxWtN,0.736,0.812,9.0,-9.6,0.0,0.0337,0.000171,0.0797,0.594,0.715,131.523,414857.0,4.0
183,,Sirius - Chicago Bulls Theme Song,,['The Alan Parsons Project'],4OV0sRTFrZLXaZZ1sS9hLn,0.624,0.396,4.0,-15.411,1.0,0.034,0.0647,0.909,0.113,0.0388,111.401,115280.0,4.0
184,,"Symphonic Studies, Op.13: Etude XI",,"['Robert Schumann', 'Ivo Pogorelich']",4y1kIxFIAbl3FnaYkWRIWF,0.208,0.00702,8.0,-29.18,0.0,0.0332,0.988,0.911,0.0986,0.0381,84.62,219333.0,4.0
185,,Hot In The City,,['Billy Idol'],5LeDMHIZ5YDZ2b1VOcYVcG,0.66,0.897,5.0,-5.558,1.0,0.0257,0.00316,2.25e-05,0.116,0.67,111.193,219133.0,4.0
186,,Don't Know What To Say (Don't Know What To Do),,['Ric Segreto'],17tcPIrHqmEbyBJOFHFozK,0.673,0.365,2.0,-15.372,1.0,0.0451,0.584,0.0,0.12,0.297,135.447,165400.0,4.0
187,,Ya Lo Sé Que Tú Te Vas,,['Juan Gabriel'],5KSwwf96ITyukZpWfazLzS,0.394,0.276,0.0,-13.785,0.0,0.0378,0.63,0.00167,0.189,0.196,170.508,222947.0,4.0
188,,I've Never Been To Me,,['Charlene'],6DMOzL2zPZBAW0LDYCYLWm,0.473,0.332,10.0,-12.51,1.0,0.0426,0.843,0.0,0.0853,0.435,121.326,234773.0,4.0
189,,"Hey, Little Girl",,['ICEHOUSE'],5VYB1J9aXyYxjE5Z8kXRgK,0.736,0.891,9.0,-5.828,0.0,0.0328,0.151,0.516,0.0871,0.868,135.532,264667.0,4.0
190,,Violence In Our Minds (Orignial Cassette Single Version - Bonus Track),,['The Last Resort'],32BxKXCAkc5tImhwlnpCTE,0.326,0.968,11.0,-2.598,0.0,0.147,0.567,0.000277,0.114,0.329,78.356,182587.0,4.0
191,,Hatebreeders,,['Misfits'],66mQWFirjSr6uqdaiACfp7,0.225,0.918,11.0,-10.918,1.0,0.119,0.00479,0.0,0.086,0.522,213.277,186307.0,4.0
192,,Unicornio,,['Silvio Rodríguez'],0lxu1Pmegx2SELobpAXzz4,0.433,0.0417,10.0,-21.756,1.0,0.038,0.964,9e-05,0.0805,0.179,101.744,308510.0,4.0
193,,Variations on the Kanon,,['George Winston'],0m5NMTlhs0BaH4ItVCKjSy,0.285,0.283,0.0,-18.22,1.0,0.0437,0.976,0.845,0.106,0.114,146.663,321725.0,4.0
194,,"Night, Pt. 1: Snow",,['George Winston'],3ldQhWXp1GCZM0SSPwfk3F,0.379,0.205,4.0,-20.759,0.0,0.0431,0.995,0.912,0.0865,0.304,150.311,113029.0,4.0
195,,Under Pressure - Remastered 2011,,"['Queen', 'David Bowie']",11IzgLRXV7Cgek3tEgGgjw,0.671,0.711,2.0,-7.813,1.0,0.0478,0.422,0.0,0.104,0.466,113.809,248440.0,4.0
196,,Avalon,,['Roxy Music'],7iWIdiJlKvJ4PjFYVrWLUU,0.759,0.563,0.0,-8.643,1.0,0.0338,0.699,0.619,0.144,0.86,136.67,256840.0,4.0
197,,Ximeronei,,['Poll'],6jD7vGD2BPzvqTT7VSnlLd,0.324,0.475,7.0,-10.861,1.0,0.0289,0.364,5.35e-06,0.372,0.303,142.285,229800.0,4.0
198,,Rest Your Head,,['George Winston'],0z308pq3ow9G4ZIhvTCsOO,0.56,0.0676,8.0,-18.027,1.0,0.0915,0.994,0.863,0.112,0.128,86.219,157294.0,1.0
199,,Vigilándote,,"['Adalberto Santiago', 'Roberto Roena']",0SwncoSYwUKZXDZJanu35L,0.68,0.663,7.0,-6.025,0.0,0.0398,0.716,0.000272,0.162,0.856,159.378,306080.0,4.0
