,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
147,Ya Después De Muerto,['Chalino Sanchez'],63T9BiuIC3LRI8mdHG8msf,0.709,0.448,0.0,-4.982,1.0,0.0437,0.72,5.57e-05,0.0714,0.746,83.906,145102.0,3.0
148,Y Tú Con Él,['Industria del Amor'],1UcuiA4y04FqFZnWUBGIDS,0.528,0.332,11.0,-13.434,1.0,0.0283,0.509,1.14e-05,0.335,0.668,99.192,217027.0,3.0
149,I've Got No Strings,['Dickie Jones'],7fjmYUeonVOEyr0lYOKvMy,0.513,0.288,3.0,-16.054,1.0,0.0686,0.675,0.0226,0.0602,0.838,92.228,142720.0,4.0
150,Found Out About You,['Gin Blossoms'],5WmDRnuGYo31xrWNDcYaps,0.539,0.826,7.0,-8.037,1.0,0.0276,0.00224,0.0451,0.0832,0.669,134.718,233400.0,4.0
151,Friday I'm in Love,['The Cure'],263aNAQCeFSWipk896byo6,0.526,0.762,0.0,-12.437,0.0,0.0342,0.000972,0.000116,0.338,0.505,136.203,214400.0,4.0
152,Mi Mayor Necesidad,['Los Bukis'],5Cl5cfFNJTnTmtgSwleobq,0.634,0.515,0.0,-10.034,1.0,0.0314,0.131,6.79e-06,0.211,0.739,164.732,245787.0,4.0
153,Mañanitas guadalupanas,['Dueto Azteca'],4CRMTE8AVehILSOKbMFqRp,0.494,0.394,10.0,-7.666,1.0,0.0477,0.939,1.09e-05,0.148,0.899,199.916,176160.0,3.0
154,En una sola copa,['Los Acosta'],4LjrnBk15fWeIyR8RIEWAJ,0.611,0.679,4.0,-7.968,0.0,0.038,0.225,2.38e-05,0.299,0.643,163.951,172480.0,4.0
155,Si La Quieres,['Selena'],2cKCwfztCCpCILaWIBUS6I,0.611,0.513,2.0,-10.673,1.0,0.0298,0.101,0.0,0.172,0.899,107.112,193240.0,4.0
156,Kiss of Life,['Sade'],4S0NYVAQdIb81uLoZoQmgq,0.734,0.492,6.0,-11.023,0.0,0.0306,0.623,0.0741,0.112,0.783,97.146,350000.0,4.0
157,Nearly Lost You,['Screaming Trees'],7qzFXUvBk7lELXuxVREypV,0.166,0.971,7.0,-5.231,1.0,0.119,3.84e-05,6.15e-05,0.21,0.434,202.234,247093.0,4.0
158,Stumblin' In,"['Chris Norman', 'Suzi Quatro']",4Jr1OKgtijln1KOkWl9bP1,0.747,0.76,7.0,-8.726,1.0,0.0384,0.0248,0.0001,0.365,0.863,129.281,237307.0,4.0
159,Heaven Must Have Sent You - Mono Single,['The Elgins'],4iWytemcQqCczcPPpT0L0P,0.656,0.523,2.0,-9.341,0.0,0.0287,0.305,1.42e-06,0.102,0.681,139.0,152933.0,4.0
160,Untitled Track,['Cro-Mags'],4VC5IuxgthZ3a9VLZTpquq,0.382,0.19,7.0,-14.812,1.0,0.0327,0.0148,0.658,0.296,0.124,110.308,78667.0,4.0
161,Que Duro Es Llorar Así,['Los Bukis'],3e8tjA5J945AP8Dv8wmTlj,0.571,0.54,4.0,-8.837,1.0,0.0248,0.0992,0.0,0.137,0.53,75.319,216573.0,3.0
162,Alma Enamorada,"['Chalino Sanchez', 'Los Amables Del Norte']",0gySORG1cXDarlA9LEQvSi,0.493,0.61,5.0,-6.992,1.0,0.0454,0.704,1.29e-05,0.0878,0.935,165.832,175891.0,3.0
163,She's Got the Rhythm (And I Got the Blues),['Alan Jackson'],6vUqnifEEMUchFFXSxRhZs,0.722,0.553,9.0,-10.508,1.0,0.033,0.164,4.39e-06,0.187,0.735,137.725,144333.0,3.0
164,God Smack,['Alice In Chains'],1klrDyGRsCBPofZdqdaZp6,0.515,0.928,10.0,-6.392,0.0,0.0694,0.0138,0.0,0.107,0.389,124.058,230733.0,4.0
165,"The Nutcracker, Op. 71, Act II: XIIb. Coffee (Arabic Dance)","['Pyotr Ilyich Tchaikovsky', 'Heribert Beissel', 'Bonn Classical Philharmonic']",3HWeWD0gl1lp3zGlJSiUxy,0.112,0.00156,7.0,-43.448,0.0,0.0445,0.96,0.721,0.0791,0.0395,93.332,207867.0,3.0
166,God Bless The U.S.A.,['Lee Greenwood'],623lYBOJ7bLwh1bu3yeN5V,0.299,0.422,5.0,-9.977,1.0,0.0285,0.0873,0.0,0.182,0.168,67.797,191600.0,4.0
167,Wicked Garden - 2017 Remaster,['Stone Temple Pilots'],7FblcKgEyo6zZjSMAnYpOX,0.216,0.914,2.0,-6.54,1.0,0.0644,2e-05,4.81e-05,0.104,0.379,153.126,245267.0,4.0
168,Esa Chica Me Vacila,['Banda Vallarta Show'],0g5JLFIK31liC82k4m2hEs,0.731,0.552,10.0,-9.133,1.0,0.0532,0.0988,7.11e-05,0.0628,0.953,124.218,220667.0,4.0
169,Where Were You,['Brenton Wood'],1Nut2Pmt3rdVF2nnXRBodP,0.474,0.274,5.0,-9.95,1.0,0.031,0.704,1.03e-05,0.0741,0.379,183.731,133707.0,3.0
170,It's My Life,['Dr. Alban'],6HdM7gzXVgcpepv276raog,0.655,0.933,7.0,-7.703,1.0,0.0536,0.00332,0.0365,0.0983,0.472,128.701,239933.0,4.0
171,The Un-Merry Go Round (Part 4) [Bonus Track] - Remastered,['Allan Holdsworth'],43DQIbsa9MiZJMbQT7WEvP,0.494,0.421,2.0,-12.706,1.0,0.0258,0.341,0.171,0.102,0.16,136.76,181387.0,4.0
172,Mi Media Mitad,['Rey Ruiz'],64QyipABOzDwoUFqaEnCvU,0.74,0.674,0.0,-5.818,1.0,0.033,0.404,1.28e-06,0.278,0.827,154.171,292653.0,4.0
173,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",['Eric Clapton'],0Se82Sof9IOUY4VdR9un2A,0.667,0.587,2.0,-10.45,1.0,0.0497,0.271,5.01e-06,0.896,0.691,89.19,235427.0,4.0
174,XYZ,['Moose'],3eDKCHjvcBTUzsBoJZ6HUW,0.231,0.518,10.0,-12.062,1.0,0.0369,0.059,0.00745,0.161,0.263,130.917,304333.0,4.0
175,I Feel Lucky,['Mary Chapin Carpenter'],7GswRwV5zQcMsys9niOQ87,0.836,0.829,6.0,-5.259,0.0,0.0503,0.405,3.82e-06,0.117,0.91,120.096,211227.0,4.0
176,No Tengo Más Que Esta Canción,['Bronco'],6ZCcyIsFB9CtKQ91aJmBef,0.498,0.512,0.0,-9.679,1.0,0.062,0.045,0.0,0.2,0.695,205.958,185067.0,4.0
177,Until I Fall Away,['Gin Blossoms'],6Ob6cQBH0I7ZzpLFye2yJs,0.641,0.696,1.0,-9.456,0.0,0.0266,0.00768,0.0258,0.0485,0.82,122.721,232600.0,4.0
178,A Whole New World,"['Lea Salonga', 'Brad Kane']",5VIfacsWytkcgr7aTt8Tql,0.341,0.229,0.0,-15.795,1.0,0.0344,0.846,2.81e-06,0.101,0.131,126.852,160800.0,4.0
179,El Moro De Cumpas,['Antonio Aguilar'],7saMayhJnkuIf0dosuuWH4,0.668,0.628,2.0,-4.14,1.0,0.0799,0.475,0.0,0.258,0.923,134.467,195744.0,4.0
180,Foreclosure Of A Dream - Remastered,['Megadeth'],4goJhfQRbNfYybpYf9xmbL,0.396,0.903,0.0,-4.796,1.0,0.0389,0.00159,0.0176,0.0999,0.294,136.751,262427.0,4.0
181,Pretend We're Dead,['L7'],3z5ggGtcs4t8pizW521gW9,0.569,0.789,4.0,-8.559,1.0,0.0309,5.62e-06,0.642,0.0811,0.911,115.152,235093.0,4.0
182,Teen Angst (What The World Needs Now),['Cracker'],21gRGP5LdIgto8sznRZ7xz,0.398,0.947,7.0,-8.738,1.0,0.0479,0.00315,1.81e-06,0.295,0.563,157.032,254400.0,4.0
183,Virgencita morena,['Cuarteto Armónico'],7EWe8JsMyqqXGinejlwXXQ,0.565,0.31,0.0,-9.883,1.0,0.0501,0.892,1.36e-06,0.0608,0.517,112.357,164227.0,4.0
184,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",['Eric Clapton'],612VcBshQcy4mpB2utGc3H,0.695,0.336,9.0,-12.999,1.0,0.0313,0.8,0.00264,0.701,0.422,79.109,280000.0,4.0
185,Jesus and Mama - Remastered Version,['Confederate Railroad'],0XIDIlE1ht1TorWLTTAEdM,0.622,0.578,11.0,-8.337,1.0,0.0259,0.128,0.000614,0.0944,0.475,136.611,201800.0,4.0
186,What's Up?,['4 Non Blondes'],0jWgAnTrNZmOGmqgvHhZEm,0.565,0.564,2.0,-10.044,1.0,0.0292,0.161,0.0,0.114,0.454,134.355,295533.0,4.0
187,Song of the Tea Pickers (arr. Xiao-gu Zhu): Song Of The Tea-Pickers,['Shanghai Virtuosi'],6dC7UGsCrgWB0gi50Xfybl,0.297,0.264,6.0,-14.25,0.0,0.0362,0.682,0.0206,0.31,0.728,186.147,257040.0,4.0
188,Znám Jednu Krásnou Zahradu,"['Václav Neckář', 'Helena Vondráčková']",6iaB6ZpdwqqjvZiO7fReZv,0.333,0.657,0.0,-4.457,1.0,0.0304,0.0591,0.301,0.222,0.304,130.371,137920.0,4.0
189,Pound for Pound - Remix (Bonus Track),['Pro-Pain'],6pKmHbStkdfWFHgRr8CwYv,0.702,0.938,6.0,-4.723,0.0,0.0561,0.000107,0.00386,0.0764,0.769,111.437,160720.0,4.0
190,Y Nos Dieron Las Diez,['Banda Brava'],5VkxZvqAG7uJNWB9ZuP2ok,0.435,0.501,3.0,-4.979,1.0,0.106,0.784,0.0,0.122,0.967,197.878,231375.0,3.0
191,Cherish the Day,['Sade'],22QiTJqDn1BIRSh4mkNJ5w,0.68,0.389,8.0,-13.239,1.0,0.0545,0.0121,0.0834,0.105,0.68,80.145,332133.0,4.0
192,There U Go,['Johnny Gill'],7oF2WD5RByyNQQmmI5a283,0.71,0.401,10.0,-14.181,1.0,0.0286,0.0391,0.0,0.0917,0.696,137.539,316200.0,4.0
193,"Nuthin' But A ""G"" Thang","['Dr. Dre', 'Snoop Dogg']",4YtoipFgf4k0AfD17ZfD5X,0.801,0.699,11.0,-8.18,0.0,0.279,0.00575,0.0,0.146,0.655,94.605,238467.0,4.0
194,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""","['Céline Dion', 'Peabo Bryson']",7B3UAPLYAbwXVgbHSKEaTw,0.463,0.4,6.0,-9.999,0.0,0.0308,0.643,2.46e-05,0.131,0.121,77.314,249240.0,4.0
195,You Remind Me,['Mary J. Blige'],3IuJXTVipz0DGz70MaCfgW,0.656,0.768,11.0,-4.949,0.0,0.0593,0.259,4.16e-06,0.0944,0.507,95.067,258093.0,4.0
196,Track And Field High Jump,['Bill Cosby'],4bV4XnMBIw8E1PFlxbr2PM,0.453,0.409,11.0,-20.829,1.0,0.934,0.837,0.0,0.976,0.421,91.343,337040.0,4.0
197,Summer Babe - Winter Version,['Pavement'],1vnKvlb6cj5NLpd1BMJ2jD,0.371,0.854,2.0,-5.91,1.0,0.0288,4.84e-06,0.845,0.0617,0.568,97.517,196600.0,4.0
198,Florita Del Alma,"['Chalino Sanchez', 'Los Amables Del Norte']",0toHupbiqpqTIYiD95SUqJ,0.457,0.566,2.0,-7.122,1.0,0.101,0.645,7.57e-06,0.101,0.74,182.99,175102.0,3.0
199,The Eulogy - Bonus Track/Single B,['W.A.S.P.'],2z97KbHhZGM9UIO2maVegk,0.325,0.914,3.0,-8.249,0.0,0.097,0.0147,0.86,0.108,0.113,139.009,256787.0,4.0
