,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
154,Drunk On You,['Luke Bryan'],3b7CDTKB0SRTmQ6ytYi5vZ,0.558,0.872,9.0,-4.401,1.0,0.0449,0.178,0.0,0.173,0.472,143.971,213547.0,4.0
155,You're The Reason (feat. Victoria Justice),"['Victorious Cast', 'Victoria Justice']",1V2M3iax06Tw9gWcDZ8Zbs,0.593,0.934,2.0,-2.636,1.0,0.182,0.0509,0.0,0.0519,0.538,98.066,173573.0,4.0
156,Are You Gonna Kiss Me Or Not,['Thompson Square'],2TAcwD5KcV9uY3O1tLGV15,0.485,0.701,8.0,-3.807,1.0,0.0288,0.039,0.0,0.0977,0.613,151.948,184920.0,4.0
157,Zip-a-Dee-Doo-Dah (Song of the South),['Rockabye Lullaby'],5rocXn9ZUxW29xv9E0eMRG,0.688,0.0311,10.0,-19.081,1.0,0.0543,0.945,0.543,0.0984,0.431,131.997,185757.0,4.0
158,Balada (Tchê Tcherere Tchê Tchê) - Spanish Version,['Dyland & Lenny'],0uzCBQliRkWq4mEuVaQwhC,0.755,0.902,11.0,-5.587,0.0,0.0605,0.141,0.0,0.118,0.888,128.006,206920.0,4.0
159,Don't Stop (Color on the Walls),['Foster The People'],4HRa9ZWcmZ8JD7UySPu0wT,0.611,0.948,1.0,-3.751,0.0,0.0753,0.00183,0.0995,0.0969,0.79,133.004,174920.0,4.0
160,Turn the Lights Off,['Tally Hall'],3xpdefOloYCBXd3UR6MVyM,0.392,0.702,6.0,-6.509,1.0,0.0848,0.137,0.0,0.109,0.771,188.606,176627.0,4.0
161,Henny & Gingerale - Bonus Track,['Mayer Hawthorne'],22WRYBnzXfM9g7uNd5w79q,0.808,0.894,9.0,-5.13,0.0,0.0333,0.0263,0.137,0.257,0.974,123.286,254160.0,4.0
162,Tomorrow,['Chris Young'],1qjl8UJtWTHrk4SFpwftSN,0.441,0.644,11.0,-5.774,1.0,0.0363,0.56,0.0,0.109,0.349,141.733,220173.0,4.0
163,Not In Love - Radio Version,"['Crystal Castles', 'Robert Smith']",46Xnj8vZFwOZCE4aZNXlTf,0.477,0.98,7.0,-4.204,0.0,0.0887,0.000834,0.00963,0.357,0.199,135.902,226987.0,4.0
164,Play Me a Hank Song,['Tyler Childers'],3N9TNua9TzoyeVukrTBFZv,0.373,0.263,3.0,-13.923,1.0,0.0314,0.857,0.000411,0.101,0.412,135.113,313467.0,3.0
165,Give Me Love,['Ed Sheeran'],0SuG9kyzGRpDqrCWtgD6Lq,0.526,0.328,1.0,-9.864,1.0,0.0461,0.694,0.0,0.112,0.11,116.068,526387.0,4.0
166,Born This Way,['Lady Gaga'],6r2BECwMgEoRb5yLfp0Hca,0.587,0.828,11.0,-5.108,1.0,0.161,0.00327,0.0,0.331,0.494,123.907,260253.0,4.0
167,Long Hard Road,['Tyler Childers'],7us3ipdGdfe9jWnsLicgCV,0.505,0.196,1.0,-13.877,1.0,0.0479,0.932,3.2e-05,0.101,0.558,181.085,192440.0,3.0
168,Tu pu du cu - Bonus Track,['Odezenne'],2fqnivbjstZvlCcXjpu3Tw,0.804,0.475,10.0,-10.269,0.0,0.221,0.0163,0.000281,0.229,0.455,94.919,172873.0,4.0
169,Turn Me On (feat. Nicki Minaj),"['David Guetta', 'Nicki Minaj']",6JOlNkT0QdHeZB0wPbI9IR,0.705,0.794,8.0,-2.266,1.0,0.0593,0.0488,0.0,0.575,0.412,127.961,199680.0,4.0
170,I Need A Doctor,"['Dr. Dre', 'Eminem', 'Skylar Grey']",70ATm56tH7OrQ1zurYssz0,0.594,0.946,3.0,-4.521,1.0,0.452,0.0869,0.0,0.306,0.397,155.826,283733.0,4.0
171,X Track,['Red Dvorak'],4EftogC12RP0g3ZcoYcpKA,0.642,0.484,7.0,-6.504,0.0,0.324,0.751,0.0,0.0641,0.86,142.133,52560.0,4.0
172,You Make Me Feel... (feat. Sabi),"['Cobra Starship', 'Sabi']",16Of7eeW44kt0a1M0nitHM,0.668,0.857,7.0,-2.944,0.0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,215693.0,4.0
173,"Young, Wild & Free (feat. Bruno Mars)","['Snoop Dogg', 'Wiz Khalifa', 'Bruno Mars']",6YbhspuOar1D9WSSnfe7ds,0.553,0.652,0.0,-6.685,1.0,0.206,0.0897,0.0,0.111,0.551,94.505,207347.0,4.0
174,Fake ID (feat. Gretchen Wilson),"['Big & Rich', 'Gretchen Wilson']",6dFcL5hsy8dy0RCFx7f5FD,0.663,0.956,0.0,-2.322,1.0,0.0395,0.0614,0.0,0.233,0.73,129.983,203280.0,4.0
175,Under Cover of Darkness,['The Strokes'],6u0x5ad9ewHvs3z6u9Oe3c,0.35,0.775,11.0,-3.364,1.0,0.054,0.00433,0.283,0.0676,0.588,199.866,235547.0,4.0
176,Gold on the Ceiling,['The Black Keys'],5lN1EH25gdiqT1SFALMAq1,0.505,0.833,0.0,-4.632,1.0,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,224333.0,4.0
177,Jack Sparrow,"['The Lonely Island', 'Michael Bolton']",3O9nQmCkiA2VUAqQpkJZhD,0.718,0.712,8.0,-5.242,1.0,0.222,0.0225,0.0,0.0442,0.42,97.005,187747.0,4.0
178,Without You (feat. Usher),"['David Guetta', 'Usher']",1tAutlhI9FwnKn7fVgmd5P,0.608,0.614,2.0,-3.727,1.0,0.0285,0.227,3.82e-06,0.157,0.402,127.885,208133.0,4.0
179,He Won't Go,['Adele'],3uVsdnIglL7aTjm8X08J0M,0.706,0.57,0.0,-7.045,0.0,0.086,0.0225,0.0,0.0754,0.728,159.908,278040.0,4.0
180,Then He Kissed Me,['The Crystals'],5usNPz6U1acDrkUYekGYDY,0.44,0.682,4.0,-7.416,1.0,0.0373,0.681,3.33e-05,0.207,0.626,135.917,158853.0,4.0
181,"Country Boy (feat. Charlie Daniels, Chris Young, & George Jones)","['Aaron Lewis', 'Charlie Daniels', 'Chris Young', 'George Jones']",5TzoqLAFczwhUMrjNlWITI,0.595,0.667,6.0,-6.442,1.0,0.034,0.296,0.0,0.109,0.275,121.943,283347.0,4.0
182,Wash.,['Bon Iver'],7rIhp6EWLNtM8qFIQruJPT,0.31,0.146,0.0,-19.278,1.0,0.0303,0.99,0.261,0.076,0.333,162.831,298587.0,3.0
183,In The Morning,"['J. Cole', 'Drake']",4OkiWfrZKmmVoILXk8JEtl,0.44,0.671,3.0,-10.598,0.0,0.477,0.764,0.0,0.212,0.479,83.078,234387.0,4.0
184,Divine Bloodlines / from Akumajo Dracula X Rondo of Blood,['Castlevania Sound Team'],1JygtL3n0AAE9mKlrIMEzv,0.443,0.956,1.0,-6.332,1.0,0.0599,3.89e-06,0.864,0.116,0.782,140.319,107907.0,4.0
185,A Zip And A Double Cup,"['Juicy J', 'Lex Luger']",2ZlDDQYTToVh2pY77zEIzM,0.916,0.794,8.0,-5.878,0.0,0.233,0.00178,0.0,0.254,0.536,140.004,191701.0,4.0
186,Roll Up,['Wiz Khalifa'],53DB6LJV9B8sz0p1s6tlGS,0.523,0.805,3.0,-5.473,1.0,0.192,0.0524,0.0,0.0914,0.602,125.358,227773.0,5.0
187,Polish Girl,['Neon Indian'],5g3TDpgy1J1woAUVuj21EE,0.622,0.873,9.0,-4.255,0.0,0.0366,0.00603,1.25e-05,0.131,0.434,111.984,264000.0,4.0
188,Homeboy,['Eric Church'],29aSfWddeZJCfnrcMb20sy,0.558,0.673,6.0,-4.914,1.0,0.0291,0.015,0.000655,0.0758,0.445,139.985,227227.0,4.0
189,Barefoot Blue Jean Night,['Jake Owen'],3ts6xK5GzfMAAriT9AIBmP,0.599,0.807,4.0,-4.679,1.0,0.0402,0.202,0.0,0.196,0.812,172.017,167427.0,4.0
190,Deathbound - Bonus Track,['Mastodon'],3UJhyxP9gIUuXoRCJh3t1M,0.358,0.994,10.0,-4.14,0.0,0.144,1.42e-05,0.548,0.0271,0.0613,130.39,168107.0,5.0
191,Ruff Ryders' Anthem - Re-Recorded,['DMX'],32SFvZODywPBVDYSYtqxCj,0.867,0.796,6.0,-4.73,1.0,0.0693,0.202,0.0,0.0838,0.776,92.766,231040.0,4.0
192,Party Rock Anthem,"['LMFAO', 'Lauren Bennett', 'GoonRock']",0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5.0,-4.21,0.0,0.142,0.0189,0.0,0.266,0.359,129.993,262173.0,4.0
193,Calling All the Monsters,['China Anne McClain'],0QTUoI90fBFdKkd4h8fsOu,0.561,0.826,2.0,-5.842,1.0,0.0972,0.00289,0.0,0.432,0.499,141.98,206507.0,4.0
194,The Joy,"['JAY-Z', 'Kanye West', 'Curtis Mayfield']",0fjUmA3EdEZBBVyKNhsct0,0.555,0.516,7.0,-6.256,1.0,0.331,0.146,3.09e-05,0.139,0.327,79.61,317920.0,4.0
195,A Whole New World - Aladdin,['Rockabye Lullaby'],0ekE5iqfVY8i0ZPisZHmxs,0.47,0.289,0.0,-11.177,1.0,0.0697,0.643,0.628,0.104,0.337,83.777,231596.0,4.0
196,Marvin & Chardonnay,"['Big Sean', 'Kanye West', 'Roscoe Dash']",5xpmdbQcfIOsE1hACcC3UK,0.613,0.807,11.0,-2.739,0.0,0.0382,0.0671,0.0,0.322,0.813,133.023,222867.0,4.0
197,Give It Up (feat. Elizabeth Gillies & Ariana Grande),"['Victorious Cast', 'Elizabeth Gillies', 'Ariana Grande']",7wtyoTQXrHkHj1iOyUJ33B,0.758,0.944,2.0,-1.541,0.0,0.0696,0.0949,6.49e-06,0.402,0.696,119.97,165147.0,4.0
198,Walk,['Foo Fighters'],76Je5Wklky23mVoxiRszcN,0.234,0.865,9.0,-5.131,1.0,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,255960.0,4.0
199,Never Let Me Go,['Florence + The Machine'],6cC9RY7MoUx5z3aHjDTNI6,0.461,0.73,9.0,-3.262,1.0,0.0371,0.295,4.31e-06,0.383,0.253,145.197,271013.0,4.0
