,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
151,Ding Dong Song - XL Version,['Günther'],0oe7fihPfV3y3hA5kxRxkC,0.763,0.918,11.0,-5.376,0.0,0.0511,0.0206,0.169,0.078,0.908,132.003,388667.0,4.0
152,Ojitos Chiquitos,['Don Omar'],4f49sFQko7jHLEFd3tCf5p,0.801,0.839,1.0,-3.267,0.0,0.24,0.0206,7.65e-05,0.0946,0.792,170.011,229027.0,4.0
153,Unfaithful,['Rihanna'],13xxBnXOuiBxVxJI458B0i,0.588,0.391,0.0,-8.607,0.0,0.0334,0.839,0.0,0.227,0.349,144.069,226973.0,4.0
154,Red Flag,['Billy Talent'],2RZWdE8kYPlCAcRUYDeuLC,0.564,0.865,2.0,-7.384,1.0,0.121,0.000583,0.0,0.056,0.726,183.052,198173.0,4.0
155,U + Ur Hand,['P!nk'],1iOJQhxKSJ7dg3Dk03yPnl,0.709,0.891,0.0,-3.688,1.0,0.0528,0.00144,0.0,0.034,0.886,141.04,214387.0,4.0
156,Put Your Records On,['Corinne Bailey Rae'],2nGFzvICaeEWjIrBrL2RAx,0.739,0.511,9.0,-7.844,1.0,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360.0,4.0
157,Got To Have It,['Method Man'],1JkrWCnQrSZpNRxpAMXzlW,0.596,0.541,4.0,-8.026,1.0,0.418,0.102,0.0,0.145,0.851,95.752,253787.0,4.0
158,El Profeta,['Grupo Laberinto'],5z6eExs1VVrcaYQfXxO0Ty,0.778,0.39,7.0,-7.259,1.0,0.13,0.788,0.0,0.346,0.964,106.517,204920.0,5.0
159,¿Por Qué?,['Duelo'],4UNix8AA5ig4CPj1F3eUAo,0.642,0.687,0.0,-6.896,1.0,0.162,0.114,0.0,0.187,0.832,155.052,168053.0,4.0
160,Time of Dying,['Three Days Grace'],7piw04hPQZ1OHZ9Fq9JOXR,0.306,0.873,0.0,-3.668,0.0,0.0567,0.00105,0.0,0.52,0.452,198.387,186373.0,4.0
161,Y Te Amo,"[""Los Yonic's""]",1DoTRhlog44wbVaK5ERhQV,0.463,0.724,11.0,-4.159,1.0,0.0468,0.275,1.24e-06,0.112,0.664,72.037,183920.0,4.0
162,Life is a Highway,['Rascal Flatts'],2Fs18NaCDuluPG1DHGw1XG,0.582,0.952,5.0,-3.848,1.0,0.0731,0.00324,0.0,0.223,0.655,103.027,276320.0,4.0
163,She Moves In Her Own Way,['The Kooks'],2SGBEDwsOAOAHrrdAd304i,0.431,0.81,7.0,-5.379,1.0,0.066,0.276,0.0,0.0906,0.795,76.412,169307.0,4.0
164,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",['Amy Winehouse'],6nLvaCZFR1wEzW3sIKpsnr,0.772,0.371,5.0,-5.743,0.0,0.0348,0.744,0.0,0.167,0.684,96.574,233733.0,4.0
165,Wabash Cannonball,['Boxcar Willie'],2oH01exqP589dEqGftzPXa,0.67,0.475,9.0,-11.123,1.0,0.0318,0.312,0.116,0.14,0.709,107.904,208400.0,4.0
166,Tears Dry On Their Own,['Amy Winehouse'],7MDfN1ldfTMtuXXdVz2Pzc,0.634,0.543,1.0,-13.391,0.0,0.181,0.525,0.0,0.232,0.467,121.557,186440.0,4.0
167,Back To Black,['Amy Winehouse'],30FURVTCpbKyykjSEQzGkH,0.49,0.725,10.0,-3.304,1.0,0.0392,0.123,2.68e-05,0.0983,0.335,123.28,240440.0,4.0
168,Big Thing,['Andy Summers'],3h3T6K4BGAD13lKDU0voBj,0.556,0.742,1.0,-6.765,1.0,0.0534,0.00852,0.493,0.216,0.69,132.917,475240.0,4.0
169,Chop Me Up (feat. Timbaland & Three-6 Mafia),"['Justin Timberlake', 'Timbaland', 'Three 6 Mafia']",0LlObwsSjhvPFKPPpSWOeh,0.835,0.612,8.0,-6.262,0.0,0.149,0.0571,0.0,0.0895,0.689,147.085,304133.0,4.0
170,Limón y Sal,['Julieta Venegas'],7dITAq1YP5e0kTcaDq4YWI,0.634,0.649,11.0,-6.056,1.0,0.0255,0.138,0.0,0.288,0.491,111.03,205413.0,4.0
171,Winter Wonderland - Remastered 2006,['Bing Crosby'],2IuUMx3uxxJAHcH41aYtn0,0.592,0.23,10.0,-13.603,1.0,0.0511,0.828,0.0,0.12,0.537,126.655,144253.0,4.0
172,That's My Job,['Conway Twitty'],79gWHNuqA0aOvINjxOD3VJ,0.587,0.231,9.0,-13.573,1.0,0.0291,0.369,0.0,0.121,0.231,103.543,291373.0,4.0
173,Deja Vu (feat. Jay-Z),"['Beyoncé', 'JAY-Z']",2MAyGB3UgAbbT1Fjc7b7aA,0.763,0.728,7.0,-4.944,1.0,0.326,0.00677,1.22e-05,0.0915,0.362,105.923,239960.0,4.0
174,Would You Go With Me,['Josh Turner'],1KhrAWvLIjRlQIJtSTgvsi,0.605,0.864,6.0,-5.365,1.0,0.0292,0.13,0.000827,0.113,0.736,122.918,228187.0,4.0
175,Chinese Translation,['M. Ward'],66bI8teVSntNwjQGv3pRtF,0.552,0.726,2.0,-8.939,1.0,0.0373,0.154,0.000182,0.148,0.503,107.746,238600.0,4.0
176,Wu xing,['Chinese Traditional'],6VoRaxzEfn6gTVmRJTnIQh,0.466,0.103,0.0,-20.331,1.0,0.0492,0.803,0.649,0.0821,0.352,86.028,146853.0,4.0
177,Save Room,['John Legend'],3sTc75CCyIw4FPs6cXkOe7,0.69,0.572,7.0,-6.131,1.0,0.0264,0.0451,0.0,0.0969,0.375,111.92,235667.0,4.0
178,Dame Tus Ojos (feat. Jesús Adrián Romero),"['Marcela Gandara', 'Jesús Adrián Romero']",3HZCMyuazaSOLgXexcMASl,0.701,0.494,1.0,-6.811,1.0,0.027,0.56,0.0,0.224,0.206,119.998,214773.0,4.0
179,Walk Away (Remember Me) (feat. The DEY),"['Paula DeAnda', 'The DEY']",0Sc9UwBpChiRKRF8DKvWKZ,0.672,0.585,0.0,-5.797,1.0,0.0582,0.192,0.0,0.156,0.834,77.998,238160.0,4.0
180,"She's A Bad Mama Jama (She's Built, She's Stacked) - Single Version",['Carl Carlton'],7KEguG3CDoestm50v6XET5,0.879,0.581,0.0,-6.078,1.0,0.0723,0.117,0.0,0.0435,0.629,114.226,234707.0,4.0
181,Money Maker,"['Ludacris', 'Pharrell Williams']",2JpUkUR0OsOlUUfm6iS8ic,0.551,0.598,1.0,-6.79,1.0,0.27,0.15,0.0,0.299,0.612,78.756,230613.0,4.0
182,House of Wolves,['My Chemical Romance'],7j2Bmzpnf6RwEWEQ2sv8Ho,0.445,0.977,0.0,-2.674,1.0,0.0995,0.000347,0.0235,0.126,0.239,105.825,184000.0,4.0
183,Holding Back The Tears,['TVXQ!'],5r9DA7ciY71VEgcjkiZXDC,0.503,0.475,2.0,-7.121,1.0,0.0253,0.0961,0.0,0.0883,0.263,75.996,229867.0,4.0
184,Donde Quiera Que Estés,['Tierra Cali'],4lYHKPAAwwQlQF6anqMRH6,0.647,0.579,7.0,-4.893,1.0,0.0304,0.364,0.0,0.118,0.57,96.924,207807.0,4.0
185,Writing On The Walls,['Underoath'],313yF0VXTCmFFoYEJF7nBQ,0.358,0.959,2.0,-3.139,0.0,0.0874,0.00364,0.000237,0.356,0.171,91.938,242413.0,4.0
186,Dead Leaves And The Dirty Ground,['Chris Thile'],3JZteSHBgqZ8T1SWNLr56x,0.612,0.531,2.0,-11.324,1.0,0.0351,0.815,0.13,0.133,0.881,89.748,187385.0,4.0
187,I'm Only Me When I'm With You,['Taylor Swift'],0JIdBrXGSJXS72zjF9ss9u,0.563,0.934,8.0,-3.629,1.0,0.0646,0.00452,0.000807,0.103,0.518,143.964,213053.0,4.0
188,Pride and Joy,['Stevie Ray Vaughan'],1oT20g6f8rvymheUIdFr19,0.426,0.693,8.0,-9.759,1.0,0.0377,0.0251,0.0065,0.101,0.751,126.804,219840.0,4.0
189,Zzyzx Rd. - Pop Mix,['Stone Sour'],2pL2D6wojq1KSEUD4tlyqi,0.584,0.611,11.0,-5.739,1.0,0.0269,0.191,1.52e-06,0.244,0.188,79.572,241560.0,4.0
190,"Poor Unfortunate Souls - From ""The Little Mermaid"" / Soundtrack Version",['Pat Carroll'],7zsw78LtXUD7JfEwH64HK2,0.384,0.18,0.0,-17.279,1.0,0.101,0.77,0.0,0.367,0.368,73.603,291693.0,4.0
191,Juicebox,['The Strokes'],3jjQHULAVn71k40mKwGMiV,0.462,0.981,2.0,-2.371,0.0,0.127,0.00166,0.00894,0.0856,0.547,154.995,194573.0,4.0
192,Zousan (Little Elephant),['Elizabeth Mitchell'],4IrrTMq8DjDlpHEKRBM0i1,0.696,0.098,7.0,-19.44,1.0,0.0407,0.971,0.0038,0.0904,0.617,99.667,98760.0,3.0
193,Alfie,['Lily Allen'],7CQf32iorpefGd4v8aMLvR,0.778,0.908,0.0,-5.275,1.0,0.0284,0.0184,0.0,0.0896,0.973,120.009,165053.0,4.0
194,Time Zones,['Widespread Panic'],3YKpIlBQvkqR6lhkVylhyu,0.567,0.784,2.0,-6.469,1.0,0.0329,0.239,0.000227,0.0939,0.79,125.194,315600.0,4.0
195,Crazy Bitch,['Buckcherry'],5XfQTbialQHn9PhDb0p85H,0.661,0.978,1.0,-3.064,0.0,0.107,0.0247,0.0,0.0856,0.592,98.019,204960.0,4.0
196,I'm So Sick,['Flyleaf'],3FP8A246XpuafFofRhDlWG,0.429,0.96,10.0,-4.261,1.0,0.0914,6.46e-05,6.27e-06,0.102,0.233,153.932,175880.0,4.0
197,Famous Last Words,['My Chemical Romance'],2d6m2F4I7wCuAKtSsdhh83,0.467,0.883,2.0,-3.679,0.0,0.106,0.000321,0.000152,0.125,0.309,122.252,299227.0,4.0
198,Zarpazo,['Trio Los Condes'],6kH7oW1fTM9YgJZl1gHVXk,0.694,0.482,3.0,-9.415,0.0,0.0327,0.77,2.78e-05,0.0871,0.761,104.942,174693.0,4.0
199,Supermassive Black Hole,['Muse'],3lPr8ghNDBLc2uZovNyLs9,0.668,0.921,7.0,-3.727,1.0,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440.0,4.0
